city,region,city_id,quarter,key,title,wordscount,titlewords,sentimentP1HV,sentiment_titleP1HV,setimentP1LM,sentiment_titleP1LM,postiveP2HV,negativeP2HV,postive_titleP2HV,negative_titleP2HV,postiveP2LM,negativeP2LM,postive_titleP2LM,negative_titleP2LM,scoreP1HV,score_titleP1HV,scoreP1LM,score_titleP1LM,SQHV,NcountHV,PcountHV,SQ_titleHV,Ncount_titleHV,Pcount_titleHV,SQLM,NcountLM,PcountLM,SQ_titleLM,Ncount_titleLM,Pcount_titleLM,Income,Rent,Unemployment,Population,6MonthRate,houseIndex
Sydney,,7,2003Q1,Sydney2003Q1,5,3369,44,48,2,-34,-1,5,0,2,0,1,3,1,1,0.014247551,0.000593648,-0.010092015,-0.000296824,1,0,1,1,0,0.4,0.25,0.6,0.2,0.5,0.2,0.2,11091,68.7,6.322695867,5265.472667,4.638196875,
Sydney,,7,2003Q2,Sydney2003Q2,9,5587,88,125,8,-5,1,9,0,6,1,3,5,3,2,0.022373367,0.001431895,-0.000894935,0.000178987,1,0,1,0.857142857,0.111111111,0.666666667,0.375,0.555555556,0.333333333,0.6,0.222222222,0.333333333,11593,68.9,5.767529067,5275.227667,4.587512308,
Sydney,,7,2003Q3,Sydney2003Q3,50,33155,349,587,13,-168,0,46,1,16,8,15,33,6,4,0.01770472,0.000392098,-0.005067109,0,0.978723404,0.02,0.92,0.666666667,0.16,0.32,0.3125,0.66,0.3,0.6,0.08,0.12,11810,69.5,5.501709633,5282.028333,4.738401515,85.3
Sydney,,7,2003Q4,Sydney2003Q4,28,14496,191,252,3,-138,-5,24,4,6,3,5,22,3,6,0.017384106,0.000206954,-0.009519868,-0.000344923,0.857142857,0.142857143,0.857142857,0.666666667,0.107142857,0.214285714,0.185185185,0.785714286,0.178571429,0.333333333,0.214285714,0.107142857,12879,69.7,5.260515233,5290.249333,5.303036364,88.2
Sydney,,7,2004Q1,Sydney2004Q1,28,17513,130,341,2,-86,0,25,3,4,3,7,20,2,3,0.01947125,0.000114201,-0.004910638,0,0.892857143,0.107142857,0.892857143,0.571428571,0.107142857,0.142857143,0.259259259,0.714285714,0.25,0.4,0.107142857,0.071428571,11682,70.1,5.726794467,5303.098667,5.520466154,87
Sydney,,7,2004Q2,Sydney2004Q2,15,7456,113,11,-10,-59,-3,7,6,1,9,2,11,1,3,0.001475322,-0.001341202,-0.00791309,-0.000402361,0.538461538,0.4,0.466666667,0.1,0.6,0.066666667,0.153846154,0.733333333,0.133333333,0.25,0.2,0.066666667,12258,70.4,5.348189733,5311.023333,5.487298462,84.4
Sydney,,7,2004Q3,Sydney2004Q3,13,8097,76,125,0,-25,1,9,3,2,2,4,8,2,1,0.015437816,0,-0.003087563,0.000123503,0.75,0.230769231,0.692307692,0.5,0.153846154,0.153846154,0.333333333,0.615384615,0.307692308,0.666666667,0.076923077,0.153846154,12218,70.5,5.133634667,5319.482667,5.429466667,84.2
Sydney,,7,2004Q4,Sydney2004Q4,11,6354,60,66,0,2,-3,7,3,1,1,6,5,0,3,0.010387158,0,0.000314762,-0.000472144,0.7,0.272727273,0.636363636,0.5,0.090909091,0.090909091,0.545454545,0.454545455,0.545454545,0,0.272727273,0,13056,70.7,4.9370379,5329.998333,5.353707576,84.8
Sydney,,7,2005Q1,Sydney2005Q1,12,6233,83,172,4,17,-5,12,0,5,1,6,6,0,3,0.027595059,0.000641746,0.002727419,-0.000802182,1,0,1,0.833333333,0.083333333,0.416666667,0.5,0.5,0.5,0,0.25,0,11859,70.9,5.734522633,5345.227333,5.615735938,83.2
Sydney,,7,2005Q2,Sydney2005Q2,15,9453,94,140,-2,-58,0,13,2,4,6,2,11,1,1,0.014810113,-0.000211573,-0.006135618,0,0.866666667,0.133333333,0.866666667,0.4,0.4,0.266666667,0.153846154,0.733333333,0.133333333,0.5,0.066666667,0.066666667,12616,71.4,5.0095036,5355.901333,5.647849231,82.6
Sydney,,7,2005Q3,Sydney2005Q3,32,18605,182,207,-2,-87,-1,24,7,4,7,9,20,3,3,0.011126041,-0.000107498,-0.004676162,-5.3749E-05,0.774193548,0.21875,0.75,0.363636364,0.21875,0.125,0.310344828,0.625,0.28125,0.5,0.09375,0.09375,12665,71.7,4.822951167,5367.001333,5.566534848,81.4
Sydney,,7,2005Q4,Sydney2005Q4,19,10147,125,169,6,19,1,15,2,6,2,8,10,3,2,0.016655169,0.000591308,0.001872475,9.85513E-05,0.882352941,0.105263158,0.789473684,0.75,0.105263158,0.315789474,0.444444444,0.526315789,0.421052632,0.6,0.105263158,0.157894737,13584,72,5.027256633,5378.694,5.623324615,81.8
Sydney,,7,2006Q1,Sydney2006Q1,42,23663,265,320,3,-37,-5,33,5,10,7,18,18,5,10,0.013523222,0.00012678,-0.001563623,-0.0002113,0.868421053,0.119047619,0.785714286,0.588235294,0.166666667,0.238095238,0.5,0.428571429,0.428571429,0.333333333,0.238095238,0.119047619,12238,72.5,5.6913888,5394.944,5.572124615,80.8
Sydney,,7,2006Q2,Sydney2006Q2,24,13349,154,290,4,2,-2,22,1,7,5,8,14,2,3,0.021724474,0.000299648,0.000149824,-0.000149824,0.956521739,0.041666667,0.916666667,0.583333333,0.208333333,0.291666667,0.363636364,0.583333333,0.333333333,0.4,0.125,0.083333333,12816,72.8,5.262217267,5405.792,5.861075385,82.3
Sydney,,7,2006Q3,Sydney2006Q3,25,12061,149,237,3,-63,-6,25,0,4,2,8,14,2,6,0.019650112,0.000248736,-0.005223447,-0.000497471,1,0,1,0.666666667,0.08,0.16,0.363636364,0.56,0.32,0.25,0.24,0.08,12940,73.4,4.946720733,5421.793,6.173846154,82
Sydney,,7,2006Q4,Sydney2006Q4,16,10296,117,243,5,-16,-2,15,1,4,2,7,9,3,5,0.023601399,0.000485625,-0.001554002,-0.00019425,0.9375,0.0625,0.9375,0.666666667,0.125,0.25,0.4375,0.5625,0.4375,0.375,0.3125,0.1875,13850,74,4.649356333,5441.803667,6.353230769,82.7
Sydney,,7,2007Q1,Sydney2007Q1,36,25727,281,554,7,-23,0,34,1,12,7,13,21,5,7,0.021533797,0.000272088,-0.000894002,0,0.971428571,0.027777778,0.944444444,0.631578947,0.194444444,0.333333333,0.382352941,0.583333333,0.361111111,0.416666667,0.194444444,0.138888889,12667,74.9,5.472663533,5465.970333,6.417384615,81.9
Sydney,,7,2007Q2,Sydney2007Q2,34,18603,203,390,16,-38,0,28,5,13,1,18,13,7,6,0.020964361,0.000860076,-0.002042681,0,0.848484848,0.147058824,0.823529412,0.928571429,0.029411765,0.382352941,0.580645161,0.382352941,0.529411765,0.538461538,0.176470588,0.205882353,13363,75.9,4.8234552,5485.978667,6.439846154,85.2
Sydney,,7,2007Q3,Sydney2007Q3,62,37384,450,719,7,-260,-11,56,3,19,14,17,42,9,18,0.019232827,0.000187246,-0.006954847,-0.000294244,0.949152542,0.048387097,0.903225806,0.575757576,0.225806452,0.306451613,0.288135593,0.677419355,0.274193548,0.333333333,0.290322581,0.14516129,13372,77,4.4784108,5506.266,6.782692308,87.3
Sydney,,7,2007Q4,Sydney2007Q4,28,12411,197,263,2,-34,2,24,4,8,5,6,19,6,4,0.021190879,0.000161147,-0.002739505,0.000161147,0.857142857,0.142857143,0.857142857,0.615384615,0.178571429,0.285714286,0.24,0.678571429,0.214285714,0.6,0.142857143,0.214285714,14283,78,4.497020167,5528.777667,7.257424242,89.2
Sydney,,7,2008Q1,Sydney2008Q1,20,12495,132,341,0,-28,-5,19,0,2,2,6,12,0,4,0.027290916,0,-0.002240896,-0.00040016,1,0,0.95,0.5,0.1,0.1,0.333333333,0.6,0.3,0,0.2,0,12928,79.4,4.746205767,5558.040667,7.697615385,88.5
Sydney,,7,2008Q2,Sydney2008Q2,27,16597,204,237,3,-149,-1,21,6,8,4,6,20,6,7,0.014279689,0.000180756,-0.008977526,-6.02519E-05,0.777777778,0.222222222,0.777777778,0.666666667,0.148148148,0.296296296,0.230769231,0.740740741,0.222222222,0.461538462,0.259259259,0.222222222,13965,81.3,4.617505133,5583.119,7.968,87.3
Sydney,,7,2008Q3,Sydney2008Q3,28,15464,157,208,5,-54,-8,22,5,12,7,8,19,1,8,0.013450595,0.000323332,-0.003491981,-0.000517331,0.814814815,0.178571429,0.785714286,0.631578947,0.25,0.428571429,0.296296296,0.678571429,0.285714286,0.111111111,0.285714286,0.035714286,14194,82.7,4.599475367,5607.067667,7.559015152,85.7
Sydney,,7,2008Q4,Sydney2008Q4,20,9716,131,173,-2,-17,-1,16,2,3,4,7,11,2,3,0.017805681,-0.000205846,-0.001749691,-0.000102923,0.888888889,0.1,0.8,0.428571429,0.2,0.15,0.388888889,0.55,0.35,0.4,0.15,0.1,14788,84.3,5.04484,5632.586,5.496212121,84.5
Sydney,,7,2009Q1,Sydney2009Q1,24,12590,138,110,1,-53,-1,15,8,4,3,8,15,2,4,0.008737093,7.94281E-05,-0.00420969,-7.94281E-05,0.652173913,0.333333333,0.625,0.571428571,0.125,0.166666667,0.347826087,0.625,0.333333333,0.333333333,0.166666667,0.083333333,13067,85.7,6.574289933,5659.457333,3.705234375,83.9
Sydney,,7,2009Q2,Sydney2009Q2,21,11902,144,169,7,-24,2,16,4,7,1,5,14,2,0,0.014199294,0.000588136,-0.002016468,0.000168039,0.8,0.19047619,0.761904762,0.875,0.047619048,0.333333333,0.263157895,0.666666667,0.238095238,1,0,0.095238095,13367,87,6.3263219,5680.508,3.770769231,87.5
Sydney,,7,2009Q3,Sydney2009Q3,48,33427,279,581,18,-2,-3,45,2,20,6,22,22,5,8,0.017381159,0.000538487,-5.98319E-05,-8.97478E-05,0.957446809,0.041666667,0.9375,0.769230769,0.125,0.416666667,0.5,0.458333333,0.458333333,0.384615385,0.166666667,0.104166667,13261,88.3,5.5457271,5701.141667,3.855378788,91.1
Sydney,,7,2009Q4,Sydney2009Q4,91,98715,483,1480,34,71,7,86,4,28,4,48,34,9,2,0.014992656,0.000344426,0.000719242,7.09112E-05,0.955555556,0.043956044,0.945054945,0.875,0.043956044,0.307692308,0.585365854,0.373626374,0.527472527,0.818181818,0.021978022,0.098901099,14085,89.1,5.802071167,5721.473667,4.394469697,96
Sydney,,7,2010Q1,Sydney2010Q1,86,70447,500,1254,23,3,-1,80,2,25,9,42,42,8,9,0.017800616,0.000326487,4.25852E-05,-1.41951E-05,0.975609756,0.023255814,0.930232558,0.735294118,0.104651163,0.290697674,0.5,0.488372093,0.488372093,0.470588235,0.104651163,0.093023256,12807,90.1,5.8914964,5744.000333,4.50421875,98.9
Sydney,,7,2010Q2,Sydney2010Q2,87,86900,469,1362,26,-136,0,82,4,29,8,39,37,7,6,0.015673188,0.000299194,-0.001565017,0,0.953488372,0.045977011,0.942528736,0.783783784,0.091954023,0.333333333,0.513157895,0.425287356,0.448275862,0.538461538,0.068965517,0.08045977,14273,91.2,5.403898733,5761.056,4.947307692,101.4
Sydney,,7,2010Q3,Sydney2010Q3,69,51755,378,912,4,-76,1,65,2,12,8,32,29,7,6,0.017621486,7.72872E-05,-0.001468457,1.93218E-05,0.970149254,0.028985507,0.942028986,0.6,0.115942029,0.173913043,0.524590164,0.420289855,0.463768116,0.538461538,0.086956522,0.101449275,14107,92.5,4.923339333,5776.216333,5.155833333,101.1
Sydney,,7,2010Q4,Sydney2010Q4,57,38153,367,724,8,-18,-1,56,1,13,7,27,24,5,7,0.018976227,0.000209682,-0.000471785,-2.62103E-05,0.98245614,0.01754386,0.98245614,0.65,0.122807018,0.228070175,0.529411765,0.421052632,0.473684211,0.416666667,0.122807018,0.087719298,14992,93.6,4.864063467,5792.663,5.281893939,101.3
Sydney,,7,2011Q1,Sydney2011Q1,47,39775,325,796,21,39,10,43,2,20,3,24,22,10,2,0.020012571,0.00052797,0.000980515,0.000251414,0.955555556,0.042553191,0.914893617,0.869565217,0.063829787,0.425531915,0.52173913,0.468085106,0.510638298,0.833333333,0.042553191,0.212765957,13514,95.2,5.270702767,5812.556333,5.316640625,101
Sydney,,7,2011Q2,Sydney2011Q2,51,42231,292,761,12,-62,3,48,3,13,3,27,23,6,3,0.018019938,0.000284151,-0.001468116,7.10379E-05,0.941176471,0.058823529,0.941176471,0.8125,0.058823529,0.254901961,0.54,0.450980392,0.529411765,0.666666667,0.058823529,0.117647059,14690,96.6,5.0965569,5828.73,5.118615385,101.4
Sydney,,7,2011Q3,Sydney2011Q3,63,52794,386,956,13,68,0,57,4,18,6,37,23,6,6,0.018108118,0.00024624,0.001288025,0,0.93442623,0.063492063,0.904761905,0.75,0.095238095,0.285714286,0.616666667,0.365079365,0.587301587,0.5,0.095238095,0.095238095,14792,98.1,5.149606633,5842.663667,4.986212121,99.9
Sydney,,7,2011Q4,Sydney2011Q4,46,35341,290,592,5,-55,3,42,4,10,6,22,22,7,4,0.016751082,0.000141479,-0.001556266,8.48872E-05,0.913043478,0.086956522,0.913043478,0.625,0.130434783,0.217391304,0.5,0.47826087,0.47826087,0.636363636,0.086956522,0.152173913,15543,99.4,5.1766765,5860.155333,4.954076923,98.4
Sydney,,7,2012Q1,Sydney2012Q1,33,25661,184,449,15,-74,-1,32,1,14,2,14,18,3,4,0.01749737,0.000584545,-0.002883754,-3.89696E-05,0.96969697,0.03030303,0.96969697,0.875,0.060606061,0.424242424,0.4375,0.545454545,0.424242424,0.428571429,0.121212121,0.090909091,13983,100.6,5.3592534,5881.032,4.694846154,100.3
Sydney,,7,2012Q2,Sydney2012Q2,42,29609,298,406,13,-91,3,37,5,14,5,18,22,5,2,0.013712047,0.000439056,-0.00307339,0.000101321,0.880952381,0.119047619,0.880952381,0.736842105,0.119047619,0.333333333,0.45,0.523809524,0.428571429,0.714285714,0.047619048,0.119047619,14998,101.9,5.0186879,5899.203667,4.461923077,101.4
Sydney,,7,2012Q3,Sydney2012Q3,38,31007,241,591,15,29,1,35,2,15,2,22,14,4,3,0.019060212,0.000483762,0.000935273,3.22508E-05,0.945945946,0.052631579,0.921052632,0.882352941,0.052631579,0.394736842,0.611111111,0.368421053,0.578947368,0.571428571,0.078947368,0.105263158,14603,102.8,4.8854383,5917.124667,4.152923077,100.9
Sydney,,7,2012Q4,Sydney2012Q4,28,15992,175,421,10,44,0,27,0,10,1,19,7,1,1,0.026325663,0.000625313,0.002751376,0,1,0,0.964285714,0.909090909,0.035714286,0.357142857,0.730769231,0.25,0.678571429,0.5,0.035714286,0.035714286,15258,103.8,4.936448633,5937.581,3.500075758,103.7
Sydney,,7,2013Q1,Sydney2013Q1,29,19681,191,444,12,106,2,28,1,10,1,22,7,5,4,0.022559829,0.000609725,0.005385905,0.000101621,0.965517241,0.034482759,0.965517241,0.909090909,0.034482759,0.344827586,0.75862069,0.24137931,0.75862069,0.555555556,0.137931034,0.172413793,13855,104.6,5.6619981,5961.116,3.19015625,104.7
Sydney,,7,2013Q2,Sydney2013Q2,32,20764,201,403,13,-9,5,30,1,14,4,12,16,8,3,0.019408592,0.000626084,-0.000433442,0.000240801,0.967741935,0.03125,0.9375,0.777777778,0.125,0.4375,0.428571429,0.5,0.375,0.727272727,0.09375,0.25,14715,105.9,5.419651567,5981.584333,3.062076923,108.7
Sydney,,7,2013Q3,Sydney2013Q3,55,36930,376,1021,30,133,3,55,0,26,4,35,17,9,7,0.0276469,0.000812348,0.003601408,8.12348E-05,1,0,1,0.866666667,0.072727273,0.472727273,0.673076923,0.309090909,0.636363636,0.5625,0.127272727,0.163636364,14416,106.5,5.5511359,6002.935,2.793560606,112.8
Sydney,,7,2013Q4,Sydney2013Q4,51,32012,312,871,24,13,6,51,0,23,4,34,14,10,6,0.027208547,0.000749719,0.000406098,0.00018743,1,0,1,0.851851852,0.078431373,0.450980392,0.708333333,0.274509804,0.666666667,0.625,0.117647059,0.196078431,15324,107.3,5.7029556,6022.772333,2.725606061,119
Sydney,,7,2014Q1,Sydney2014Q1,56,38976,367,1028,36,68,14,55,0,24,1,33,20,13,3,0.026375205,0.000923645,0.001744663,0.000359195,1,0,0.982142857,0.96,0.017857143,0.428571429,0.622641509,0.357142857,0.589285714,0.8125,0.053571429,0.232142857,13759,108.1,5.980843333,6048.574,2.770859375,121.7
Sydney,,7,2014Q2,Sydney2014Q2,45,28168,260,728,11,66,1,41,2,16,8,23,15,7,4,0.02584493,0.000390514,0.002343084,3.55013E-05,0.953488372,0.044444444,0.911111111,0.666666667,0.177777778,0.355555556,0.605263158,0.333333333,0.511111111,0.636363636,0.088888889,0.155555556,14647,109.1,5.524559867,6069.472,2.885692308,126
Sydney,,7,2014Q3,Sydney2014Q3,84,50230,533,1189,29,-14,6,82,0,29,5,44,35,10,4,0.023671113,0.000577344,-0.000278718,0.000119451,1,0,0.976190476,0.852941176,0.05952381,0.345238095,0.556962025,0.416666667,0.523809524,0.714285714,0.047619048,0.119047619,14332,109.9,5.665270567,6090.214333,2.954015152,128.8
Sydney,,7,2014Q4,Sydney2014Q4,54,30521,345,746,12,-95,-6,51,1,15,9,24,27,4,9,0.024442187,0.000393172,-0.003112611,-0.000196586,0.980769231,0.018518519,0.944444444,0.625,0.166666667,0.277777778,0.470588235,0.5,0.444444444,0.307692308,0.166666667,0.074074074,15031,110.7,5.762470833,6112.086,3.008787879,133.4
Sydney,,7,2015Q1,Sydney2015Q1,47,29401,336,771,12,-31,3,47,0,17,7,22,22,9,6,0.026223598,0.000408149,-0.001054386,0.000102037,1,0,1,0.708333333,0.14893617,0.361702128,0.5,0.468085106,0.468085106,0.6,0.127659574,0.191489362,13600,111.2,6.512198033,6138.307,2.762890625,137.6
Sydney,,7,2015Q2,Sydney2015Q2,94,56843,593,1023,11,-296,-7,90,4,23,16,31,58,8,15,0.017996939,0.000193515,-0.005207325,-0.000123146,0.957446809,0.042553191,0.957446809,0.58974359,0.170212766,0.244680851,0.348314607,0.617021277,0.329787234,0.347826087,0.159574468,0.085106383,14251,111.8,5.672501633,6159.316,2.523923077,149.8
Sydney,,7,2015Q3,Sydney2015Q3,72,41448,436,1044,19,93,-1,66,3,24,9,36,27,6,7,0.025188188,0.000458406,0.002243775,-2.41266E-05,0.956521739,0.041666667,0.916666667,0.727272727,0.125,0.333333333,0.571428571,0.375,0.5,0.461538462,0.097222222,0.083333333,13981,112.6,5.775477833,6180.746333,2.476818182,154.4
Sydney,,7,2015Q4,Sydney2015Q4,71,41605,436,1026,27,48,-1,67,3,31,8,38,28,5,6,0.024660498,0.00064896,0.001153707,-2.40356E-05,0.957142857,0.042253521,0.943661972,0.794871795,0.112676056,0.436619718,0.575757576,0.394366197,0.535211268,0.454545455,0.084507042,0.070422535,14626,113.2,5.0733122,6203.234667,2.598636364,151.9
Sydney,,7,2016Q1,Sydney2016Q1,39,22710,230,503,7,-68,-5,34,1,12,6,16,22,5,9,0.022148833,0.000308234,-0.002994276,-0.000220167,0.971428571,0.025641026,0.871794872,0.666666667,0.153846154,0.307692308,0.421052632,0.564102564,0.41025641,0.357142857,0.230769231,0.128205128,13338,113.8,5.678915133,6230.916667,2.554384615,150.9
Sydney,,7,2016Q2,Sydney2016Q2,53,33177,344,746,16,-47,-7,51,1,16,3,25,27,3,8,0.022485457,0.000482262,-0.001416644,-0.00021099,0.980769231,0.018867925,0.962264151,0.842105263,0.056603774,0.301886792,0.480769231,0.509433962,0.471698113,0.272727273,0.150943396,0.056603774,14318,114.3,5.0664846,6254.651667,2.379,155.2
Sydney,,7,2016Q3,Sydney2016Q3,43,27579,300,610,12,-18,3,42,1,11,2,18,20,8,5,0.022118278,0.000435114,-0.000652671,0.000108778,0.976744186,0.023255814,0.976744186,0.846153846,0.046511628,0.255813953,0.473684211,0.465116279,0.418604651,0.615384615,0.11627907,0.186046512,14139,115.4,4.9201421,6282.542667,2.28969697,159.3
Sydney,,7,2016Q4,Sydney2016Q4,68,36951,444,817,27,-32,7,63,3,27,6,31,33,13,8,0.022110362,0.000730697,-0.000866012,0.00018944,0.954545455,0.044117647,0.926470588,0.818181818,0.088235294,0.397058824,0.484375,0.485294118,0.455882353,0.619047619,0.117647059,0.191176471,15351,116,4.820801133,6310.560333,2.277538462,167.6
Sydney,,7,2017Q1,Sydney2017Q1,58,35734,390,845,18,-165,1,56,1,18,4,19,36,9,7,0.023646947,0.000503722,-0.004617451,2.79846E-05,0.98245614,0.017241379,0.965517241,0.818181818,0.068965517,0.310344828,0.345454545,0.620689655,0.327586207,0.5625,0.120689655,0.155172414,14021,116.6,5.4624936,6343.442333,2.197923077,172.7
Sydney,,7,2017Q2,Sydney2017Q2,82,49211,553,917,1,-371,-20,77,4,22,20,18,58,4,23,0.018634045,2.03207E-05,-0.007538965,-0.000406413,0.950617284,0.048780488,0.93902439,0.523809524,0.243902439,0.268292683,0.236842105,0.707317073,0.219512195,0.148148148,0.280487805,0.048780488,14790,117.2,4.6228084,6370.051,2.083076923,176.6
Sydney,,7,2017Q3,Sydney2017Q3,30,15474,171,396,10,-57,-4,25,2,12,5,11,17,3,6,0.025591314,0.000646245,-0.003683598,-0.000258498,0.925925926,0.066666667,0.833333333,0.705882353,0.166666667,0.4,0.392857143,0.566666667,0.366666667,0.333333333,0.2,0.1,14616,118,4.7639629,6396.395,2.095230769,174.2
Sydney,,7,2017Q4,Sydney2017Q4,43,20843,257,461,6,-71,-3,41,1,13,9,14,27,6,8,0.022117737,0.000287866,-0.003406419,-0.000143933,0.976190476,0.023255814,0.953488372,0.590909091,0.209302326,0.302325581,0.341463415,0.627906977,0.325581395,0.428571429,0.186046512,0.139534884,15333,118.8,4.4816128,6417.835,2.135153846,174
Sydney,,7,2018Q1,Sydney2018Q1,40,23111,269,349,1,-158,1,35,5,8,6,10,28,5,4,0.015101034,4.32694E-05,-0.006836571,4.32694E-05,0.875,0.125,0.875,0.571428571,0.15,0.2,0.263157895,0.7,0.25,0.555555556,0.1,0.125,14124,119.4,5.345178067,6446.257,2.157230769,171.9
Sydney,,7,2018Q2,Sydney2018Q2,24,11465,139,76,1,-85,-1,14,7,7,6,6,16,1,2,0.00662887,8.7222E-05,-0.007413868,-8.7222E-05,0.666666667,0.291666667,0.583333333,0.538461538,0.25,0.291666667,0.272727273,0.666666667,0.25,0.333333333,0.083333333,0.041666667,15083,119.8,4.7474136,6471.049333,2.224384615,169.8
Sydney,,7,2018Q3,Sydney2018Q3,16,8149,107,122,3,-28,2,13,2,4,2,5,10,3,1,0.014971162,0.000368143,-0.003436004,0.000245429,0.866666667,0.125,0.8125,0.666666667,0.125,0.25,0.333333333,0.625,0.3125,0.75,0.0625,0.1875,14812,120.2,4.575394933,6498.293333,2.363384615,166.6
Sydney,,7,2018Q4,Sydney2018Q4,35,18410,230,83,-13,-234,-9,17,17,5,18,3,31,2,8,0.004508419,-0.000706138,-0.012710483,-0.000488865,0.5,0.485714286,0.485714286,0.217391304,0.514285714,0.142857143,0.088235294,0.885714286,0.085714286,0.2,0.228571429,0.057142857,15631,120.5,4.176853567,6521.853333,2.338030303,160.5
Sydney,,7,2019Q1,Sydney2019Q1,43,25035,295,110,-9,-294,-11,25,18,8,16,8,34,2,11,0.004393849,-0.000359497,-0.011743559,-0.000439385,0.581395349,0.418604651,0.581395349,0.333333333,0.372093023,0.186046512,0.19047619,0.790697674,0.186046512,0.153846154,0.255813953,0.046511628,14309,120.2,4.5019022,6548.331,2.1821875,154.2
Sydney,,7,2019Q2,Sydney2019Q2,33,17822,213,212,5,-103,2,25,6,13,7,10,21,6,4,0.01189541,0.000280552,-0.005779374,0.000112221,0.806451613,0.181818182,0.757575758,0.65,0.212121212,0.393939394,0.322580645,0.636363636,0.303030303,0.6,0.121212121,0.181818182,15459,120.2,4.5206214,6568.261,1.700230769,153.5
Sydney,,7,2019Q3,Sydney2019Q3,31,18104,214,364,8,-50,3,31,0,10,2,11,17,5,2,0.020106054,0.000441891,-0.002761821,0.000165709,1,0,1,0.833333333,0.064516129,0.322580645,0.392857143,0.548387097,0.35483871,0.714285714,0.064516129,0.161290323,15276,119.9,4.359477433,6589.412,1.345606061,159
Sydney,,7,2019Q4,Sydney2019Q4,29,14454,182,421,16,-55,1,28,1,14,3,11,16,8,6,0.029126885,0.00110696,-0.003805175,6.9185E-05,0.965517241,0.034482759,0.965517241,0.823529412,0.103448276,0.482758621,0.407407407,0.551724138,0.379310345,0.571428571,0.206896552,0.275862069,15813,119.5,4.448755533,6608.851667,1.124242424,166.4
Melbourne,,5,2003Q1,Melbourne2003Q1,6,2040,40,27,5,-36,2,5,1,3,1,1,5,2,0,0.013235294,0.00245098,-0.017647059,0.000980392,0.833333333,0.166666667,0.833333333,0.75,0.166666667,0.5,0.166666667,0.833333333,0.166666667,1,0,0.333333333,11091,73.2,5.818928133,3895.643333,4.638196875,
Melbourne,,5,2003Q2,Melbourne2003Q2,3,1674,20,23,0,-14,-1,3,0,0,0,1,2,0,1,0.013739546,0,-0.008363202,-0.000597372,1,0,1,,0,0,0.333333333,0.666666667,0.333333333,0,0.333333333,0,11593,73.6,5.813199967,3908.788333,4.587512308,
Melbourne,,5,2003Q3,Melbourne2003Q3,39,20593,240,424,18,-148,-2,36,1,17,3,7,27,3,6,0.020589521,0.000874083,-0.007186908,-9.71204E-05,0.972972973,0.025641026,0.923076923,0.85,0.076923077,0.435897436,0.205882353,0.692307692,0.179487179,0.333333333,0.153846154,0.076923077,11810,73.7,5.355763067,3920.991333,4.738401515,60.7
Melbourne,,5,2003Q4,Melbourne2003Q4,26,12385,166,228,1,-110,-3,22,1,6,5,6,18,1,4,0.018409366,8.07428E-05,-0.008881712,-0.000242229,0.956521739,0.038461538,0.846153846,0.545454545,0.192307692,0.230769231,0.25,0.692307692,0.230769231,0.2,0.153846154,0.038461538,12879,74.2,5.195184267,3933.453,5.303036364,62.1
Melbourne,,5,2004Q1,Melbourne2004Q1,22,11281,110,315,4,0,5,20,1,6,3,8,9,5,1,0.027923056,0.000354578,0,0.000443223,0.952380952,0.045454545,0.909090909,0.666666667,0.136363636,0.272727273,0.470588235,0.409090909,0.363636364,0.833333333,0.045454545,0.227272727,11682,74.4,5.852155167,3949.136,5.520466154,60.8
Melbourne,,5,2004Q2,Melbourne2004Q2,26,14592,149,202,4,-53,-1,16,8,6,7,9,15,2,3,0.013843202,0.000274123,-0.003632127,-6.85307E-05,0.666666667,0.307692308,0.615384615,0.461538462,0.269230769,0.230769231,0.375,0.576923077,0.346153846,0.4,0.115384615,0.076923077,12258,74.8,5.302648233,3961.283,5.487298462,60.9
Melbourne,,5,2004Q3,Melbourne2004Q3,21,10768,162,214,7,-23,7,20,1,8,4,7,10,6,0,0.0198737,0.000650074,-0.002135958,0.000650074,0.952380952,0.047619048,0.952380952,0.666666667,0.19047619,0.380952381,0.411764706,0.476190476,0.333333333,1,0,0.285714286,12218,75.2,5.544915433,3974.595333,5.429466667,60.9
Melbourne,,5,2004Q4,Melbourne2004Q4,21,11723,109,159,4,-1,1,16,3,6,5,7,11,4,3,0.013563081,0.00034121,-8.53024E-05,8.53024E-05,0.842105263,0.142857143,0.761904762,0.545454545,0.238095238,0.285714286,0.388888889,0.523809524,0.333333333,0.571428571,0.142857143,0.19047619,13056,75.4,5.350139767,3988.892333,5.353707576,62.4
Melbourne,,5,2005Q1,Melbourne2005Q1,12,5813,86,163,6,14,-1,11,1,5,2,7,4,2,3,0.028040599,0.001032169,0.002408395,-0.000172028,0.916666667,0.083333333,0.916666667,0.714285714,0.166666667,0.416666667,0.636363636,0.333333333,0.583333333,0.4,0.25,0.166666667,11859,75.6,5.822048067,4007.322333,5.615735938,62.5
Melbourne,,5,2005Q2,Melbourne2005Q2,21,9210,135,167,-3,-9,0,17,3,4,8,10,9,1,1,0.018132465,-0.000325733,-0.000977199,0,0.85,0.142857143,0.80952381,0.333333333,0.380952381,0.19047619,0.526315789,0.428571429,0.476190476,0.5,0.047619048,0.047619048,12616,75.9,5.3170153,4021.252,5.647849231,63.2
